belong,l_type,name,point,tname,time
사회 도시.계획부동산학부 도시지역계획학,전공선택,도시경제(원어),3,고석찬,"월10,11,12/화4,5,6(사회302)"
사회 도시.계획부동산학부 도시지역계획학,전공선택,도시사회학(원어),3,조명래,"화4,5,6/목1,2,3(사회303)"
사회 도시.계획부동산학부 도시지역계획학,전공선택,사회통계의이해,3,성주한,"목11,12,13,14,15,16(사회308)"
사회 도시.계획부동산학부 도시지역계획학,전공선택,지리정보체계(GIS),3,전준우,"금11,12,13,14,15,16(사회308)"
사회 도시계획부동산학부 부동산학,전공선택,국내인턴십1(부동산),18,김현수,
사회 도시계획부동산학부 부동산학,전공선택,국내인턴십2(부동산),12,김현수,
사회 도시계획부동산학부 부동산학,전공선택,국외인턴십1(부동산),18,김현수,
사회 도시계획부동산학부 부동산학,전공선택,국외인턴십2(부동산),12,김현수,
사회 도시계획부동산학부 부동산학,전공선택,부동산경매,3,김재필,"금13,14,15,16,17,18(사회301)"
사회 도시계획부동산학부 부동산학,전공선택,부동산공법,3,김청원,"화13,14,15,16,17,18(사회301)"
사회 도시계획부동산학부 부동산학,전공선택,부동산과창업,3,이형욱,"목13,14,15,16,17,18(사회301)"
사회 도시계획부동산학부 부동산학,전공선택,부동산과환경,3,송명규,"수13,14,15/금10,11,12(사회303)"
사회 도시계획부동산학부 부동산학,전공선택,부동산금융(원어),3,유정석,"수13,14,15,16,17,18(사회302)"
사회 도시계획부동산학부 부동산학,전공선택,부동산사법,3,김기찬,"월13,14,15,16,17,18(사회302)"
사회 도시계획부동산학부 부동산학,전공선택,부동산시장론(원어),3,이호병,"수9,10,11/금5,6,7(사회302)"
사회 도시계획부동산학부 부동산학,전공선택,부동산투자론(원어),3,유정석,"수3,4,5,6,7,8(사회302)"
사회 도시계획부동산학부 부동산학,전공선택,주택정책,3,조미정,"목11,12,13,14,15,16(사회302)"
사회 커뮤니케이션학부,학부기초,광고론,3,박현수,"월2,3,4/화1,2,3(미디어102)"
사회 커뮤니케이션학부,학부기초,광고론,3,전종우,"월1,2,3/수15,16,17(미디어101)"
사회 커뮤니케이션학부,학부기초,광고론,3,이동환,"목3,4,5,6,7,8(사회307)"
사회 커뮤니케이션학부,전공필수,광고와미디어,3,이인성,"금11,12,13,14,15,16(미디어102)"
사회 커뮤니케이션학부,대학기초교양,글로벌리제이션의이해(사회과학대학 커뮤니케이션학부),3,김학린,"화12,13,14,15,16,17(미디어507)"
사회 커뮤니케이션학부,전공필수,디지털사회와문화,3,김평호,"수5,6,7/목11,12,13(미디어102)"
사회 커뮤니케이션학부,전공필수,매스컴기초통계(원어),3,강내원,"수11,12,13,14,15,16(미디어105)"
사회 커뮤니케이션학부,전공필수,매스컴기초통계,3,천용석,"화11,12,13,14,15,16(사회308)"
사회 커뮤니케이션학부,전공필수,매스컴연구방법론(원어),3,정재철,"화12,13,14,15,16,17(미디어105)"
사회 커뮤니케이션학부,전공필수,매스컴연구방법론(원어),3,정재철,"수4,5,6,7,8,9(미디어105)"
사회 커뮤니케이션학부,전공필수,매스컴이론,3,김동민,"금3,4,5,6,7,8(미디어101)"
사회 커뮤니케이션학부,학부기초,미디어콘텐츠의이해,3,김종무,"월5,6,7/화8,9,10(미디어102)"
사회 커뮤니케이션학부,학부기초,미디어콘텐츠의이해,3,김종무,"월9,10,11/화4,5,6(자연B108)"
사회 커뮤니케이션학부,전공필수,미디어테크놀로지의이해(원어),3,김평호,"화5,6,7/수11,12,13(미디어102)"
사회 커뮤니케이션학부,전공필수,미디어테크놀로지의이해(원어),3,김평호,"화11,12,13/목5,6,7(미디어102)"
사회 커뮤니케이션학부,전공필수,휴먼커뮤니케이션,3,김연종,"화3,4,5,6,7,8(미디어101)"
사회 커뮤니케이션학부,전공필수,휴먼커뮤니케이션,3,김연종,"목3,4,5,6,7,8(미디어101)"
사회 커뮤니케이션학부 저널리즘,전공선택,국내인턴십1(저널리즘),18,전종우,
사회 커뮤니케이션학부 저널리즘,전공선택,국내인턴십2(저널리즘),12,전종우,
사회 커뮤니케이션학부 저널리즘,전공선택,국외인턴십1(저널리즘),18,전종우,
사회 커뮤니케이션학부 저널리즘,전공선택,국외인턴십2(저널리즘),12,전종우,
사회 커뮤니케이션학부 저널리즘,전공선택,디지털저널리즘프로젝트2(원어),3,강내원,"목3,4,5,6,7,8(미디어105)"
사회 커뮤니케이션학부 저널리즘,전공선택,디지털저널리즘프로젝트2(원어),3,김하나,"목3,4,5,6,7,8(사회106)"
사회 커뮤니케이션학부 저널리즘,전공선택,방송저널리즘,3,김기만,"목13,14,15,16,17,18(미디어101)"
사회 커뮤니케이션학부 저널리즘,전공선택,스피치커뮤니케이션,3,김연종,"수3,4,5,6,7,8(미디어101)"
사회 커뮤니케이션학부 저널리즘,전공선택,신문편집실습,3,김종두,"금11,12,13,14,15,16(미디어101)"
사회 커뮤니케이션학부 저널리즘,전공선택,언론과정치,3,김종두,"수9,10,11,12,13,14(미디어101)"
사회 커뮤니케이션학부 저널리즘,전공선택,언론사,3,김동민,"월5,6,7,8,9,10(사회B108)"
사회 커뮤니케이션학부 저널리즘,전공선택,온라인저널리즘,3,정재철,"월12,13,14,15,16,17(미디어105)"
사회 커뮤니케이션학부 저널리즘,전공선택,취재보도실습1,3,,"화3,4,5,6,7,8(미디어105)"
사회 커뮤니케이션학부 저널리즘,전공선택,취재보도실습1,3,김종두,"금3,4,5,6,7,8(미디어105)"
사회 커뮤니케이션학부 저널리즘,전공선택,취창업전공세미나2(원어),2,김연종,"목11,12,13,14(미디어507)"
사회 커뮤니케이션학부 영상콘텐츠,전공선택,TV제작,3,최삼규,"목11,12,13,14,15,16(사회305)"
사회 커뮤니케이션학부 영상콘텐츠,전공선택,국내인턴십1(영상콘텐츠),18,전종우,
사회 커뮤니케이션학부 영상콘텐츠,전공선택,국내인턴십2(영상콘텐츠),12,전종우,
사회 커뮤니케이션학부 영상콘텐츠,전공선택,국외인턴십1(영상콘텐츠),18,전종우,
사회 커뮤니케이션학부 영상콘텐츠,전공선택,국외인턴십2(영상콘텐츠),12,전종우,
사회 커뮤니케이션학부 영상콘텐츠,전공선택,디지털미디어와수용자,3,이혜진,"금11,12,13,14,15,16(사회305)"
사회 커뮤니케이션학부 영상콘텐츠,전공선택,문화콘텐츠이해,3,민정아,"금3,4,5,6,7,8(사회305)"
사회 커뮤니케이션학부 영상콘텐츠,전공선택,미디어법제,3,송영주,"화3,4,5,6,7,8(사회106)"
사회 커뮤니케이션학부 영상콘텐츠,전공선택,방송구성실습,3,배성례,"월11,12,13,14,15,16(사회305)"
사회 커뮤니케이션학부 영상콘텐츠,전공선택,촬영과편집2(원어),3,김종무,"수3,4,5,6,7,8(자연B108)"
사회 커뮤니케이션학부 영상콘텐츠,전공선택,취창업전공세미나2(원어),2,김종무,"화11,12,13,14(미디어101)"
사회 커뮤니케이션학부 영상콘텐츠,전공선택,콘텐츠마케팅,3,남선현,"수11,12,13,14,15,16(사회305)"
사회 커뮤니케이션학부 광고홍보,전공선택,PR론,3,홍문기,"목1,2,3,4,5,6(사회305)"
사회 커뮤니케이션학부 광고홍보,전공선택,광고데이터분석,3,신은희,"금11,12,13,14,15,16(미디어105)"
사회 커뮤니케이션학부 광고홍보,전공선택,광고비지니스모델,3,오주연,"화5,6,7,8,9,10(사회305)"
사회 커뮤니케이션학부 광고홍보,전공선택,광고제작실습,3,임동욱,"금3,4,5,6,7,8(미디어102)"
사회 커뮤니케이션학부 광고홍보,전공선택,광고캠페인실습(원어),3,박현수,"월9,10,11,12,13,14(미디어102)"
사회 커뮤니케이션학부 광고홍보,전공선택,광고효과이론(원어),3,김하나,"월3,4,5/화2,3,4(사회305)"
사회 커뮤니케이션학부 광고홍보,전공선택,국내인턴십1(광고홍보학),18,전종우,
사회 커뮤니케이션학부 광고홍보,전공선택,국내인턴십2(광고홍보학),12,전종우,
사회 커뮤니케이션학부 광고홍보,전공선택,국외인턴십1(광고홍보학),18,전종우,
사회 커뮤니케이션학부 광고홍보,전공선택,국외인턴십2(광고홍보학),12,전종우,
사회 커뮤니케이션학부 광고홍보,전공선택,뉴미디어광고,3,이혜진,"수11,12,13,14,15,16(사회B108)"
사회 커뮤니케이션학부 광고홍보,전공선택,위기관리홍보론,3,이두희,"수3,4,5,6,7,8(사회303)"
사회 커뮤니케이션학부 광고홍보,전공선택,취창업전공세미나2(원어),2,전종우,"목11,12,13,14(자연104)"
사회 커뮤니케이션학부 광고홍보,전공선택,카피라이팅,3,황휘,"월3,4,5,6,7,8(자연B108)"
사회 응용통계학과,전공선택,SPSS입문,3,이장택,"화13,14,15/수16,17,18(미디어415)"
사회 응용통계학과,전공선택,SPSS입문,3,이장택,"화16,17,18/수13,14,15(미디어415)"
사회 응용통계학과,전공선택,고급식스시그마방법론,3,김정민,"월11,12,13,14,15,16(미디어415)"
사회 응용통계학과,전공선택,국내인턴십1(응용통계),18,박노진,
사회 응용통계학과,전공선택,국내인턴십2(응용통계),12,박노진,
사회 응용통계학과,전공선택,국외인턴십1(응용통계),18,박노진,
사회 응용통계학과,전공선택,국외인턴십2(응용통계),12,박노진,
사회 응용통계학과,대학기초교양,"글로벌리제이션의이해(응용통계학과, 상담학과)",3,임재형,"금12,13,14,15,16,17(미디어507)"
사회 응용통계학과,전공선택,금융공학(원어),3,황창하,"화14,15,16/목2,3,4(미디어403)"
사회 응용통계학과,전공선택,금융통계학(원어),3,황창하,"화9,10,11/수9,10,11(미디어403)"
사회 응용통계학과,전공필수,범주형자료분석,3,이성임,"수1,2,3/목5,6,7(자연305)"
사회 응용통계학과,학과기초,선형대수학,3,김용태,"월13,14,15,16,17,18(자연305)"
사회 응용통계학과,전공필수,수리통계학1,3,김우철,"월2,3,4,5,6,7(자연305)"
사회 응용통계학과,전공필수,여론조사론,3,박노진,"목1,2,3/금3,4,5(자연B108)"
사회 응용통계학과,전공선택,예측방법론(원어),3,박노진,"수9,10,11(미디어415)/목11,12,13(자연305)"
사회 응용통계학과,전공선택,취창업전공세미나2,2,이장택,"월17,18,19(자연407)"
사회 응용통계학과,전공필수,통계데이터베이스,3,김용태,"월1,2,3,4,5,6(미디어415)"
사회 응용통계학과,전공선택,통계적품질관리(원어),3,이성임,"월7,8,9/화7,8,9(자연407)"
사회 응용통계학과,학과기초,통계학2,3,황형태,"화2,3,4/목8,9,10(자연305)"
사회 응용통계학과,학과기초,통계학2,3,황형태,"화9,10,11/목2,3,4(자연305)"
사회 응용통계학과,전공선택,해석학개론,3,황형태,"월10,11,12/수10,11,12(자연305)"
사회 응용통계학과,전공선택,회귀분석2(원어),3,이장택,"화3,4,5/목1,2,3(미디어415)"
사회 상담학과,전공필수,가족발달이론(원어),3,서미아,"월7,8,9/수9,10,11(자연104)"
사회 상담학과,전공선택,국내인턴십1(상담학),18,유현실,
사회 상담학과,전공선택,국내인턴십2(상담학),12,유현실,
사회 상담학과,전공선택,국외인턴십1(상담학),18,유현실,
사회 상담학과,전공선택,국외인턴십2(상담학),12,유현실,
사회 상담학과,대학기초교양,"글로벌리제이션의이해(응용통계학과, 상담학과)",3,임재형,"금12,13,14,15,16,17(미디어507)"
사회 상담학과,학과기초,사회행동이론,3,이은주,"화9,10,11,12,13,14(사회B108)"
사회 상담학과,전공선택,상담과마인드비지니스창업(원어),3,유현실,"화4,5,6/목2,3,4(자연105)"
사회 상담학과,전공선택,상담연구방법론,3,이은설,"수3,4,5,6,7,8(자연105)"
사회 상담학과,전공선택,상담윤리,3,정문경,"월13,14,15,16,17,18(자연105)"
사회 상담학과,전공선택,상담통계,3,김성수,"목13,14,15,16,17,18(미디어105)"
사회 상담학과,학과기초,성격의이해,3,유현실,"월2,3,4/화1,2,3(사회B108)"
사회 상담학과,전공필수,심리검사,3,신영주,"수12,13,14,15,16,17(자연105)"
사회 상담학과,전공선택,아동청소년상담,3,강석영,"월2,3,4,5,6,7(자연105)"
사회 상담학과,전공선택,이상심리의이해,3,서미아,"화4,5,6/목3,4,5(자연104)"
사회 상담학과,전공필수,집단상담,3,김은하,"월10,11,12/화10,11,12(자연104)"
사회 상담학과,전공필수,집단상담,3,백지연,"화9,10,11,12,13,14(자연105)"
사회 상담학과,전공선택,취창업전공세미나2(원어),2,서미아,"목9,10,11,12(자연105)"
사회 상담학과,전공선택,특수아상담(원어),3,김병석,"월10,11,12/목13,14,15(자연105)"
사회 상담학과,전공선택,학습심리학,3,박윤주,"월1,2,3/수3,4,5(자연104)"
사회 상담학과,전공선택,한국문화와상담,3,김병석,"월13,14,15/화1,2,3(자연104)"
상경대학,대학기초교양,경영학원론(상경대학)(원어),3,목남희,"월10,11,12,13,14,15(상경211)"
상경 경영학부,학부기초,경영과컴퓨터(원어),3,송인국,"월10,11,12/목1,2,3(상경301)"
상경 경영학부,학부기초,경영과컴퓨터(원어),3,송인국,"수19,20,21(상경301)"
상경 경영학부,학부기초,경영과컴퓨터,3,양재춘,"목19,20,21(상경503)"
상경 경영학부,학부기초,경영과컴퓨터,3,양재춘,"금19,20,21(상경211)"
상경 경영학부,학부기초,경영통계학1,3,윤승철,"월10,11,12/수16,17,18(상경417)"
상경 경영학부,학부기초,경영통계학1,3,윤승철,"수19,20,21(상경503)"
상경 경영학부,학부기초,경영통계학1,3,윤승철,"월1,2,3/화16,17,18(상경504)"
상경 경영학부,학부기초,경영통계학1,3,박지수,"월13,14,15,16,17,18(상경503)"
상경 경영학부,학부기초,경영통계학1,3,박지수,"월19,20,21(상경505)"
상경 경영학부,학부기초,경영통계학1,3,이남영,"화13,14,15,16,17,18(상경505)"
상경 경영학부,학부기초,경영통계학1,3,이남영,"화19,20,21(상경505)"
상경 경영학부,학부기초,경제학원론,3,모성은,"화13,14,15,16,17,18(인문508)"
상경 경영학부,학부기초,경제학원론,3,모성은,"화19,20,21(인문508)"
상경 경영학부,학부기초,경제학원론,3,김종귀,"목13,14,15,16,17,18(상경506)"
상경 경영학부,학부기초,경제학원론,3,박항주,"수19,20,21(상경506)"
